split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
test,1,5,10,The strange [wugs],The strange [wug],-14.288455963134766,-17.288455963134766,-14.05517864227295,-12.36767864227295,-11.619243621826172,-16.556743621826172,
test,0,5,10,The gentle [wug],The gentle [wugs],-14.204253196716309,-16.579254150390625,-19.392045974731445,-14.642045974731445,-15.327840805053711,-18.14034080505371,
test,1,5,10,The gentle [wugs],The gentle [wug],-14.642045974731445,-19.392045974731445,-16.579254150390625,-14.204253196716309,-13.342867851257324,-18.93661880493164,
test,0,5,10,The wary [wug],The wary [wugs],-13.695854187011719,-17.19585418701172,-19.96830177307129,-15.343301773071289,-13.22771167755127,-16.602712631225586,
test,1,5,10,The wary [wugs],The wary [wug],-15.343301773071289,-19.96830177307129,-17.19585418701172,-13.695854187011719,-15.134902000427246,-19.88490104675293,
test,0,5,10,The gentle [wug],The gentle [wugs],-15.391753196716309,-17.329254150390625,-21.267045974731445,-18.329545974731445,-18.89034080505371,-21.01534080505371,
test,1,5,10,The gentle [wugs],The gentle [wug],-18.329545974731445,-21.267045974731445,-17.329254150390625,-15.391753196716309,-13.530367851257324,-17.59286880493164,
test,0,5,10,The clever [wug],The clever [wugs],-10.319977760314941,-14.319977760314941,-15.738838195800781,-12.051338195800781,-10.894061088562012,-13.706561088562012,
test,1,5,10,The clever [wugs],The clever [wug],-12.051338195800781,-15.738838195800781,-14.319977760314941,-10.319977760314941,-13.3600435256958,-17.797544479370117,
test,0,5,10,The bold [wug],The bold [wugs],-13.232430458068848,-15.857430458068848,-17.404861450195312,-15.529861450195312,-15.204697608947754,-17.70469856262207,
test,1,5,10,The bold [wugs],The bold [wug],-15.529861450195312,-17.404861450195312,-15.857430458068848,-13.232430458068848,-12.902265548706055,-15.527265548706055,
test,0,5,10,The restless [wug],The restless [wugs],-13.84455680847168,-17.28205680847168,-17.215923309326172,-15.278423309326172,-15.78661060333252,-18.349109649658203,
test,1,5,10,The restless [wugs],The restless [wug],-15.278423309326172,-17.215923309326172,-17.28205680847168,-13.84455680847168,-13.211398124694824,-16.523897171020508,
test,0,5,10,The bold [wug],The bold [wugs],-10.794930458068848,-15.294930458068848,-15.654861450195312,-13.717361450195312,-11.829697608947754,-16.51719856262207,
test,1,5,10,The bold [wugs],The bold [wug],-13.717361450195312,-15.654861450195312,-15.294930458068848,-10.794930458068848,-12.652265548706055,-15.902265548706055,
test,0,5,10,The restless [wug],The restless [wugs],-13.71955680847168,-14.34455680847168,-17.778423309326172,-14.653423309326172,-14.41161060333252,-14.84911060333252,
test,1,5,10,The restless [wugs],The restless [wug],-14.653423309326172,-17.778423309326172,-14.34455680847168,-13.71955680847168,-14.023898124694824,-18.430147171020508,
test,0,5,10,The gentle [wug],The gentle [wugs],-13.641753196716309,-15.266753196716309,-18.017045974731445,-15.454545974731445,-16.45284080505371,-18.01534080505371,
test,1,5,10,The gentle [wugs],The gentle [wug],-15.454545974731445,-18.017045974731445,-15.266753196716309,-13.641753196716309,-13.905367851257324,-18.03036880493164,
test,0,5,10,The wary [wug],The wary [wugs],-13.445854187011719,-15.883354187011719,-17.46830177307129,-14.218301773071289,-13.79021167755127,-16.477712631225586,
test,1,5,10,The wary [wugs],The wary [wug],-14.218301773071289,-17.46830177307129,-15.883354187011719,-13.445854187011719,-13.822402000427246,-17.38490104675293,
test,0,5,10,The strange [wug],The strange [wugs],-13.68017864227295,-15.74267864227295,-15.850955963134766,-15.350955963134766,-15.296490669250488,-17.108989715576172,
test,1,5,10,The strange [wugs],The strange [wug],-15.350955963134766,-15.850955963134766,-15.74267864227295,-13.68017864227295,-14.056743621826172,-16.119243621826172,
test,0,5,10,The shy [wug],The shy [wugs],-12.993118286132812,-15.555618286132812,-16.67714500427246,-15.677145004272461,-15.183100700378418,-17.058101654052734,
test,1,5,10,The shy [wugs],The shy [wug],-15.677145004272461,-16.67714500427246,-15.555618286132812,-12.993118286132812,-14.46694564819336,-16.09194564819336,
test,0,5,10,The fierce [wug],The fierce [wugs],-14.560091972351074,-16.87259292602539,-19.154449462890625,-15.248200416564941,-15.505484580993652,-18.25548553466797,
test,1,5,10,The fierce [wugs],The fierce [wug],-15.248200416564941,-19.154449462890625,-16.87259292602539,-14.560091972351074,-12.609088897705078,-18.140338897705078,
test,0,5,10,The round [wug],The round [wugs],-13.898218154907227,-13.460718154907227,-17.628713607788086,-16.753713607788086,-15.400851249694824,-15.400851249694824,
test,1,5,10,The round [wugs],The round [wug],-16.753713607788086,-17.628713607788086,-13.460718154907227,-13.898218154907227,-17.479219436645508,-17.041719436645508,
test,0,5,10,The restless [wug],The restless [wugs],-14.09455680847168,-15.71955680847168,-18.215923309326172,-14.528423309326172,-15.53661060333252,-16.911609649658203,
test,1,5,10,The restless [wugs],The restless [wug],-14.528423309326172,-18.215923309326172,-15.71955680847168,-14.09455680847168,-13.836398124694824,-18.711397171020508,
test,0,5,10,The spotted [wug],The spotted [wugs],-9.699638366699219,-12.012138366699219,-12.138504028320312,-10.076004028320312,-11.146498680114746,-14.458998680114746,
test,1,5,10,The spotted [wugs],The spotted [wug],-10.076004028320312,-12.138504028320312,-12.012138366699219,-9.699638366699219,-9.525529861450195,-13.275529861450195,
test,0,5,10,The clumsy [wug],The clumsy [wugs],-5.447491645812988,-11.884991645812988,-11.094829559326172,-6.907329559326172,-7.690112590789795,-13.815113067626953,
test,1,5,10,The clumsy [wugs],The clumsy [wug],-6.907329559326172,-11.094829559326172,-11.884991645812988,-5.447491645812988,-5.656955718994141,-11.53195571899414,
test,0,5,10,The tiny [wug],The tiny [wugs],-13.702645301818848,-17.14014434814453,-19.649860382080078,-16.431110382080078,-15.447867393493652,-18.197866439819336,
test,1,5,10,The tiny [wugs],The tiny [wug],-16.431110382080078,-19.649860382080078,-17.14014434814453,-13.702645301818848,-15.506400108337402,-19.475149154663086,
test,0,5,10,The clever [wug],The clever [wugs],-14.194977760314941,-15.319977760314941,-16.48883819580078,-15.363838195800781,-14.019061088562012,-14.331561088562012,
test,1,5,10,The clever [wugs],The clever [wug],-15.363838195800781,-16.48883819580078,-15.319977760314941,-14.194977760314941,-16.047544479370117,-16.735044479370117,
test,0,5,10,The lively [wug],The lively [wugs],-5.095567226409912,-12.15806770324707,-10.43857479095459,-6.68857479095459,-7.927105903625488,-14.927105903625488,
test,1,5,10,The lively [wugs],The lively [wug],-6.68857479095459,-10.43857479095459,-12.15806770324707,-5.095567226409912,-3.9044108390808105,-9.779410362243652,
test,0,5,10,The lively [wug],The lively [wugs],-15.47056770324707,-17.59556770324707,-20.876075744628906,-16.813575744628906,-19.302104949951172,-20.739604949951172,
test,1,5,10,The lively [wugs],The lively [wug],-16.813575744628906,-20.876075744628906,-17.59556770324707,-15.47056770324707,-13.779410362243652,-19.18566131591797,
test,0,5,10,The graceful [wug],The graceful [wugs],-12.758153915405273,-15.383153915405273,-18.477340698242188,-13.164840698242188,-12.259320259094238,-15.759320259094238,
test,1,5,10,The graceful [wugs],The graceful [wug],-13.164840698242188,-18.477340698242188,-15.383153915405273,-12.758153915405273,-12.258153915405273,-18.789403915405273,
test,0,5,10,The strange [wug],The strange [wugs],-14.18017864227295,-15.36767864227295,-18.350955963134766,-16.225955963134766,-16.108989715576172,-16.733989715576172,
test,1,5,10,The strange [wugs],The strange [wug],-16.225955963134766,-18.350955963134766,-15.36767864227295,-14.18017864227295,-14.056743621826172,-17.837993621826172,
test,0,5,10,The restless [wug],The restless [wugs],-15.28205680847168,-19.46955680847168,-19.684673309326172,-16.090923309326172,-16.349109649658203,-20.130359649658203,
test,1,5,10,The restless [wugs],The restless [wug],-16.090923309326172,-19.684673309326172,-19.46955680847168,-15.28205680847168,-14.461398124694824,-18.648897171020508,
test,0,5,10,The curious [wug],The curious [wugs],-11.931962013244629,-14.619462013244629,-16.25381851196289,-14.06631851196289,-13.8557710647583,-15.8557710647583,
test,1,5,10,The curious [wugs],The curious [wug],-14.06631851196289,-16.25381851196289,-14.619462013244629,-11.931962013244629,-12.828242301940918,-15.890742301940918,
test,0,5,10,The curious [wug],The curious [wugs],-10.681962013244629,-12.619462013244629,-14.81631851196289,-12.94131851196289,-11.2932710647583,-13.2932710647583,
test,1,5,10,The curious [wugs],The curious [wug],-12.94131851196289,-14.81631851196289,-12.619462013244629,-10.681962013244629,-13.328242301940918,-16.7032413482666,
test,0,5,10,The round [wug],The round [wugs],-12.460718154907227,-15.148218154907227,-16.191213607788086,-14.003713607788086,-15.088351249694824,-16.83835220336914,
test,1,5,10,The round [wugs],The round [wug],-14.003713607788086,-16.191213607788086,-15.148218154907227,-12.460718154907227,-14.979219436645508,-17.041719436645508,
test,0,5,10,The graceful [wug],The graceful [wugs],-13.195653915405273,-15.508153915405273,-16.789840698242188,-15.477340698242188,-14.259320259094238,-15.759320259094238,
test,1,5,10,The graceful [wugs],The graceful [wug],-15.477340698242188,-16.789840698242188,-15.508153915405273,-13.195653915405273,-14.820653915405273,-16.695653915405273,
test,0,5,10,The curious [wug],The curious [wugs],-9.244462013244629,-13.369462013244629,-14.25381851196289,-10.87881851196289,-10.6057710647583,-15.2932710647583,
test,1,5,10,The curious [wugs],The curious [wug],-10.87881851196289,-14.25381851196289,-13.369462013244629,-9.244462013244629,-9.703242301940918,-14.515742301940918,
test,0,5,10,The wary [wug],The wary [wugs],-9.945854187011719,-15.320854187011719,-17.40580177307129,-12.530801773071289,-11.85271167755127,-16.727712631225586,
test,1,5,10,The wary [wugs],The wary [wug],-12.530801773071289,-17.40580177307129,-15.320854187011719,-9.945854187011719,-10.134902000427246,-15.572402000427246,
test,0,5,10,The fierce [wug],The fierce [wugs],-10.497591972351074,-13.622591972351074,-15.810700416564941,-11.873200416564941,-12.505484580993652,-15.692984580993652,
test,1,5,10,The fierce [wugs],The fierce [wug],-11.873200416564941,-15.810700416564941,-13.622591972351074,-10.497591972351074,-9.734088897705078,-14.671588897705078,
test,0,5,10,The clumsy [wug],The clumsy [wugs],-12.447491645812988,-15.197491645812988,-17.407329559326172,-15.594829559326172,-14.252613067626953,-15.752613067626953,
test,1,5,10,The clumsy [wugs],The clumsy [wug],-15.594829559326172,-17.407329559326172,-15.197491645812988,-12.447491645812988,-14.53195571899414,-17.28195571899414,
test,0,5,10,The clumsy [wug],The clumsy [wugs],-9.634991645812988,-12.947491645812988,-16.532329559326172,-12.407329559326172,-11.377613067626953,-14.502613067626953,
test,1,5,10,The clumsy [wugs],The clumsy [wug],-12.407329559326172,-16.532329559326172,-12.947491645812988,-9.634991645812988,-10.21945571899414,-16.84445571899414,
test,0,5,10,The gentle [wug],The gentle [wugs],-13.829253196716309,-14.329253196716309,-20.173295974731445,-16.392045974731445,-17.89034080505371,-17.95284080505371,
test,1,5,10,The gentle [wugs],The gentle [wug],-16.392045974731445,-20.173295974731445,-14.329253196716309,-13.829253196716309,-13.030367851257324,-17.59286880493164,
test,0,5,10,The curious [wug],The curious [wugs],-11.556962013244629,-15.494462013244629,-16.19131851196289,-12.69131851196289,-11.6682710647583,-15.1057710647583,
test,1,5,10,The curious [wugs],The curious [wug],-12.69131851196289,-16.19131851196289,-15.494462013244629,-11.556962013244629,-11.828242301940918,-16.7657413482666,
test,0,5,10,The restless [wug],The restless [wugs],-12.40705680847168,-13.90705680847168,-16.778423309326172,-14.528423309326172,-14.41161060333252,-15.53661060333252,
test,1,5,10,The restless [wugs],The restless [wug],-14.528423309326172,-16.778423309326172,-13.90705680847168,-12.40705680847168,-12.211398124694824,-14.336398124694824,
test,0,5,10,The bold [wug],The bold [wugs],-10.294930458068848,-14.919930458068848,-13.217361450195312,-10.717361450195312,-10.517197608947754,-15.079697608947754,
test,1,5,10,The bold [wugs],The bold [wug],-10.717361450195312,-13.217361450195312,-14.919930458068848,-10.294930458068848,-9.589765548706055,-12.714765548706055,
test,0,5,10,The wary [wug],The wary [wugs],-10.383354187011719,-12.758354187011719,-13.843301773071289,-11.968301773071289,-11.72771167755127,-14.16521167755127,
test,1,5,10,The wary [wugs],The wary [wug],-11.968301773071289,-13.843301773071289,-12.758354187011719,-10.383354187011719,-10.947402000427246,-13.697402000427246,
test,0,5,10,The spotted [wug],The spotted [wugs],-13.699638366699219,-18.63713836669922,-17.669754028320312,-14.701004028320312,-13.646498680114746,-16.583999633789062,
test,1,5,10,The spotted [wugs],The spotted [wug],-14.701004028320312,-17.669754028320312,-18.63713836669922,-13.699638366699219,-14.900529861450195,-17.900529861450195,
test,0,5,10,The sturdy [wug],The sturdy [wugs],-6.55997896194458,-12.747478485107422,-11.918950080871582,-8.293950080871582,-9.156187057495117,-14.531187057495117,
test,1,5,10,The sturdy [wugs],The sturdy [wug],-8.293950080871582,-11.918950080871582,-12.747478485107422,-6.55997896194458,-6.569997787475586,-11.757497787475586,
test,0,5,10,The clumsy [wug],The clumsy [wugs],-11.134991645812988,-15.384991645812988,-16.532329559326172,-14.469829559326172,-12.752613067626953,-17.002613067626953,
test,1,5,10,The clumsy [wugs],The clumsy [wug],-14.469829559326172,-16.532329559326172,-15.384991645812988,-11.134991645812988,-13.71945571899414,-17.21945571899414,
test,0,5,10,The lively [wug],The lively [wugs],-9.78306770324707,-11.72056770324707,-14.25107479095459,-12.06357479095459,-13.489605903625488,-14.364605903625488,
test,1,5,10,The lively [wugs],The lively [wug],-12.06357479095459,-14.25107479095459,-11.72056770324707,-9.78306770324707,-10.716910362243652,-14.404410362243652,
test,0,5,10,The restless [wug],The restless [wugs],-11.78205680847168,-14.40705680847168,-15.840923309326172,-13.778423309326172,-13.59911060333252,-16.224109649658203,
test,1,5,10,The restless [wugs],The restless [wug],-13.778423309326172,-15.840923309326172,-14.40705680847168,-11.78205680847168,-12.523898124694824,-15.586398124694824,
test,0,5,10,The bold [wug],The bold [wugs],-12.107430458068848,-14.232430458068848,-15.654861450195312,-13.904861450195312,-13.392197608947754,-15.954697608947754,
test,1,5,10,The bold [wugs],The bold [wug],-13.904861450195312,-15.654861450195312,-14.232430458068848,-12.107430458068848,-12.152265548706055,-14.777265548706055,
test,0,5,10,The lively [wug],The lively [wugs],-11.47056770324707,-15.72056770324707,-14.87607479095459,-12.12607479095459,-13.614605903625488,-17.114604949951172,
test,1,5,10,The lively [wugs],The lively [wug],-12.12607479095459,-14.87607479095459,-15.72056770324707,-11.47056770324707,-9.779410362243652,-13.904410362243652,
test,0,5,10,The spotted [wug],The spotted [wugs],-12.762138366699219,-17.07463836669922,-16.826004028320312,-12.763504028320312,-11.333998680114746,-14.646498680114746,
test,1,5,10,The spotted [wugs],The spotted [wug],-12.763504028320312,-16.826004028320312,-17.07463836669922,-12.762138366699219,-13.213029861450195,-17.900529861450195,
test,0,5,10,The gentle [wug],The gentle [wugs],-13.641753196716309,-16.454254150390625,-19.579545974731445,-17.892045974731445,-18.45284080505371,-21.01534080505371,
test,1,5,10,The gentle [wugs],The gentle [wug],-17.892045974731445,-19.579545974731445,-16.454254150390625,-13.641753196716309,-14.217867851257324,-17.03036880493164,
